,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
2775,108,서울,2017-04-26 15:00,19.9,,4.8,15,1.0,,39.4
2776,108,서울,2017-04-26 16:00,19.6,,5.0,22,1.0,,34.4
2777,108,서울,2017-04-26 17:00,18.9,,4.4,22,1.0,,27.3
2778,108,서울,2017-04-26 18:00,17.8,,4.7,25,1.0,,19.5
2779,108,서울,2017-04-26 19:00,16.1,,4.3,24,0.9,,15.3
2780,108,서울,2017-04-26 20:00,14.6,,3.8,29,0.0,,12.9
2781,108,서울,2017-04-26 21:00,13.9,,1.8,25,,,11.0
2782,108,서울,2017-04-26 22:00,13.1,,2.1,31,,,10.2
2783,108,서울,2017-04-26 23:00,12.3,,3.7,35,,,9.5
2784,108,서울,2017-04-27 00:00,11.7,,3.1,38,,,8.9
2785,108,서울,2017-04-27 01:00,11.0,,2.8,42,,,7.9
2786,108,서울,2017-04-27 02:00,10.8,,3.8,45,,,7.8
2787,108,서울,2017-04-27 03:00,9.9,,2.6,49,,,6.8
2788,108,서울,2017-04-27 04:00,9.2,,1.8,53,,,5.7
2789,108,서울,2017-04-27 05:00,8.5,,1.5,55,,,5.0
2790,108,서울,2017-04-27 06:00,7.9,,1.0,55,0.0,,4.8
2791,108,서울,2017-04-27 07:00,9.1,,2.2,53,0.9,,7.8
2792,108,서울,2017-04-27 08:00,11.2,,1.8,44,1.0,,15.4
2793,108,서울,2017-04-27 09:00,13.4,,2.8,35,1.0,,25.1
2794,108,서울,2017-04-27 10:00,14.9,,2.5,33,1.0,,32.4
2795,108,서울,2017-04-27 11:00,17.0,,4.2,24,1.0,,37.9
2796,108,서울,2017-04-27 12:00,18.2,,4.8,21,1.0,,41.7
2797,108,서울,2017-04-27 13:00,18.8,,3.8,23,1.0,,35.8
2798,108,서울,2017-04-27 14:00,19.2,,5.4,23,1.0,,41.5
2799,108,서울,2017-04-27 15:00,19.4,,5.9,21,1.0,,38.2
2800,108,서울,2017-04-27 16:00,18.6,,5.8,22,1.0,,33.1
2801,108,서울,2017-04-27 17:00,17.9,,4.5,24,1.0,,26.5
2802,108,서울,2017-04-27 18:00,16.6,,5.0,25,1.0,,18.4
2803,108,서울,2017-04-27 19:00,15.0,,4.4,35,0.9,,14.4
2804,108,서울,2017-04-27 20:00,13.3,,3.1,48,0.0,,11.9
2805,108,서울,2017-04-27 21:00,12.3,,3.3,57,,,10.6
2806,108,서울,2017-04-27 22:00,11.7,,2.9,65,,,9.6
2807,108,서울,2017-04-27 23:00,11.1,,2.3,72,,,8.9
2808,108,서울,2017-04-28 00:00,10.9,,2.1,71,,,8.4
2809,108,서울,2017-04-28 01:00,10.7,,2.4,72,,,8.0
2810,108,서울,2017-04-28 02:00,10.5,,2.4,73,,,7.7
2811,108,서울,2017-04-28 03:00,10.1,,1.6,73,,,7.1
2812,108,서울,2017-04-28 04:00,9.5,,0.7,76,,,6.3
2813,108,서울,2017-04-28 05:00,9.2,,2.2,77,,,6.3
2814,108,서울,2017-04-28 06:00,9.0,,1.1,79,0.0,,6.4
2815,108,서울,2017-04-28 07:00,9.5,,1.5,72,0.6,,9.1
2816,108,서울,2017-04-28 08:00,11.4,,0.7,59,0.9,,15.3
2817,108,서울,2017-04-28 09:00,14.4,,2.1,49,1.0,,24.0
2818,108,서울,2017-04-28 10:00,16.7,,3.9,39,1.0,,31.6
2819,108,서울,2017-04-28 11:00,18.7,,4.6,34,1.0,,34.7
2820,108,서울,2017-04-28 12:00,20.1,,5.0,32,1.0,,39.6
2821,108,서울,2017-04-28 13:00,20.9,,5.3,29,1.0,,41.9
2822,108,서울,2017-04-28 14:00,20.9,,4.2,33,1.0,,40.6
2823,108,서울,2017-04-28 15:00,20.3,,4.8,34,1.0,,33.9
2824,108,서울,2017-04-28 16:00,19.6,,4.2,36,1.0,,32.7
2825,108,서울,2017-04-28 17:00,18.3,,4.3,43,1.0,,26.2
2826,108,서울,2017-04-28 18:00,16.9,,4.4,49,1.0,,19.8
2827,108,서울,2017-04-28 19:00,15.5,,2.9,57,0.7,,15.6
2828,108,서울,2017-04-28 20:00,13.9,,2.8,66,0.0,,13.0
2829,108,서울,2017-04-28 21:00,12.8,,2.7,69,,,11.4
2830,108,서울,2017-04-28 22:00,12.2,,2.3,72,,,10.2
2831,108,서울,2017-04-28 23:00,11.7,,1.3,76,,,9.3
2832,108,서울,2017-04-29 00:00,11.5,,1.2,73,,,9.9
2833,108,서울,2017-04-29 01:00,11.3,,1.6,71,,,8.7
2834,108,서울,2017-04-29 02:00,10.9,,1.4,74,,,7.8
2835,108,서울,2017-04-29 03:00,10.5,,1.2,74,,,7.4
2836,108,서울,2017-04-29 04:00,10.2,,0.7,75,,,6.7
2837,108,서울,2017-04-29 05:00,9.9,,0.3,77,,,6.2
2838,108,서울,2017-04-29 06:00,9.6,,0.9,73,0.0,,6.2
2839,108,서울,2017-04-29 07:00,10.1,,2.0,70,0.8,,9.0
2840,108,서울,2017-04-29 08:00,13.0,,2.6,65,1.0,,17.1
2841,108,서울,2017-04-29 09:00,15.5,,1.9,53,1.0,,25.4
2842,108,서울,2017-04-29 10:00,17.4,,2.7,46,1.0,,32.9
2843,108,서울,2017-04-29 11:00,19.7,,2.4,41,1.0,,38.9
2844,108,서울,2017-04-29 12:00,21.6,,3.5,34,1.0,,42.7
2845,108,서울,2017-04-29 13:00,22.1,,6.0,22,1.0,,43.0
2846,108,서울,2017-04-29 14:00,23.1,,4.3,23,1.0,,43.8
2847,108,서울,2017-04-29 15:00,23.5,,4.1,20,1.0,,41.3
2848,108,서울,2017-04-29 16:00,23.5,,4.1,17,1.0,,36.5
2849,108,서울,2017-04-29 17:00,22.6,,5.4,18,1.0,,29.6
2850,108,서울,2017-04-29 18:00,21.7,,3.8,19,1.0,,22.6
2851,108,서울,2017-04-29 19:00,20.1,,4.2,22,0.7,,18.3
2852,108,서울,2017-04-29 20:00,19.2,,4.1,23,0.0,,15.9
2853,108,서울,2017-04-29 21:00,18.2,,2.2,30,,,14.4
2854,108,서울,2017-04-29 22:00,17.3,,2.9,37,,,13.6
2855,108,서울,2017-04-29 23:00,16.6,,2.3,47,,,12.8
2856,108,서울,2017-04-30 00:00,16.2,,2.8,51,,,12.4
2857,108,서울,2017-04-30 01:00,16.0,,2.8,55,,,12.3
2858,108,서울,2017-04-30 02:00,15.8,,3.1,60,,,12.3
2859,108,서울,2017-04-30 03:00,15.6,,2.1,65,,,11.8
2860,108,서울,2017-04-30 04:00,14.9,,1.0,63,,,10.6
2861,108,서울,2017-04-30 05:00,14.0,,0.4,71,,,10.1
2862,108,서울,2017-04-30 06:00,13.7,,0.3,71,0.0,,9.8
2863,108,서울,2017-04-30 07:00,14.3,,0.6,69,0.0,,13.0
2864,108,서울,2017-04-30 08:00,16.4,,1.0,62,1.0,,19.4
2865,108,서울,2017-04-30 09:00,18.2,,2.4,60,1.0,,26.6
2866,108,서울,2017-04-30 10:00,20.3,,2.6,56,1.0,,33.5
2867,108,서울,2017-04-30 11:00,22.3,,2.8,51,1.0,,39.2
2868,108,서울,2017-04-30 12:00,24.5,,3.5,38,1.0,,44.1
2869,108,서울,2017-04-30 13:00,26.3,,4.3,31,1.0,,46.0
2870,108,서울,2017-04-30 14:00,27.4,,3.7,28,1.0,,46.3
2871,108,서울,2017-04-30 15:00,27.2,,4.3,31,1.0,,43.1
2872,108,서울,2017-04-30 16:00,26.6,,4.0,39,1.0,,38.2
2873,108,서울,2017-04-30 17:00,25.6,,3.0,41,1.0,,32.4
2874,108,서울,2017-04-30 18:00,22.5,,3.7,53,1.0,,24.8
2875,108,서울,2017-04-30 19:00,20.6,,2.6,60,0.4,,20.0
2876,108,서울,2017-04-30 20:00,18.8,,3.9,64,0.0,,17.2
2877,108,서울,2017-04-30 21:00,17.7,,2.5,66,,,15.4
2878,108,서울,2017-04-30 22:00,16.6,,2.1,71,,,14.1
2879,108,서울,2017-04-30 23:00,15.8,,3.0,76,,,13.3
2880,108,서울,2017-05-01 00:00,15.1,,1.6,79,,,12.5
2881,108,서울,2017-05-01 01:00,14.6,,1.1,82,,,11.6
2882,108,서울,2017-05-01 02:00,14.2,,2.0,83,,,11.8
2883,108,서울,2017-05-01 03:00,13.8,,0.2,86,,,10.4
2884,108,서울,2017-05-01 04:00,13.4,,0.3,86,,,9.9
2885,108,서울,2017-05-01 05:00,13.1,,0.7,84,,,9.5
2886,108,서울,2017-05-01 06:00,12.8,,1.4,84,0.0,,9.5
2887,108,서울,2017-05-01 07:00,13.7,,1.9,65,0.5,,12.7
2888,108,서울,2017-05-01 08:00,16.6,,2.7,44,1.0,,20.5
2889,108,서울,2017-05-01 09:00,19.4,,3.6,37,1.0,,29.0
2890,108,서울,2017-05-01 10:00,21.5,,1.9,37,1.0,,37.4
2891,108,서울,2017-05-01 11:00,23.1,,1.5,34,1.0,,43.8
2892,108,서울,2017-05-01 12:00,24.7,,2.4,30,1.0,,48.5
2893,108,서울,2017-05-01 13:00,26.3,,2.1,25,1.0,,50.2
2894,108,서울,2017-05-01 14:00,27.4,,1.7,23,1.0,,49.9
2895,108,서울,2017-05-01 15:00,27.8,,1.5,22,1.0,,47.3
2896,108,서울,2017-05-01 16:00,28.1,,2.0,19,1.0,,42.3
2897,108,서울,2017-05-01 17:00,26.7,,4.2,32,1.0,,34.1
2898,108,서울,2017-05-01 18:00,24.4,,3.6,39,1.0,,26.0
2899,108,서울,2017-05-01 19:00,22.7,,3.1,41,0.4,,21.4
2900,108,서울,2017-05-01 20:00,21.3,,0.8,47,0.0,,18.2
2901,108,서울,2017-05-01 21:00,20.3,,0.9,49,,,16.3
2902,108,서울,2017-05-01 22:00,19.3,,3.7,52,,,15.7
2903,108,서울,2017-05-01 23:00,18.6,,0.3,58,,,14.1
2904,108,서울,2017-05-02 00:00,17.8,,1.2,59,,,13.2
2905,108,서울,2017-05-02 01:00,17.1,,0.8,53,,,12.3
2906,108,서울,2017-05-02 02:00,16.3,,2.4,59,,,11.7
2907,108,서울,2017-05-02 03:00,15.9,,1.7,59,,,11.4
2908,108,서울,2017-05-02 04:00,15.7,,1.2,63,,,11.1
2909,108,서울,2017-05-02 05:00,15.5,,0.4,66,,,10.4
2910,108,서울,2017-05-02 06:00,15.3,,2.6,69,0.0,,11.3
