거래일자,지역,연료원,발전량
2019-05-07,인천시,석탄,53447.06252
2019-05-07,전라남도,석탄,18543.69487
2019-05-07,전라북도,석탄,15604.1639
2019-05-07,충청남도,석탄,174921.0604
2019-05-07,경기도,유류,0
2019-05-07,경상남도,유류,217.29687
2019-05-07,대구시,유류,0
2019-05-07,대전시,유류,0
2019-05-07,울산시,유류,0
2019-05-07,전라북도,유류,350.081556
2019-05-07,제주도,유류,5246.236772
2019-05-07,충청남도,유류,0
2019-05-07,충청북도,유류,181.052508
2019-05-07,강원도,LNG,8872.6386
2019-05-07,경기도,LNG,173550.972
2019-05-07,경상북도,LNG,8118.555054
2019-05-07,광주시,LNG,998.845806
2019-05-07,대구시,LNG,8487.3768
2019-05-07,부산시,LNG,18296.97572
2019-05-07,서울시,LNG,1095.701929
2019-05-07,세종시,LNG,0
2019-05-07,울산시,LNG,33172.30964
2019-05-07,인천시,LNG,69387.10884
2019-05-07,전라남도,LNG,37196.6997
2019-05-07,전라북도,LNG,9167.901213
2019-05-07,충청남도,LNG,21513.85534
2019-05-07,대전시,LNG,261.060799
2019-05-08,강원도,석탄,31454.15662
2019-05-08,경기도,석탄,1598.235856
2019-05-08,경상남도,석탄,100803.5756
2019-05-08,경상북도,석탄,1698.018672
2019-05-08,대구시,석탄,0.038136
2019-05-08,부산시,석탄,128.51136
2019-05-08,인천시,석탄,53368.61203
2019-05-08,전라남도,석탄,19044.49743
2019-05-08,전라북도,석탄,15595.80421
2019-05-08,충청남도,석탄,177387.0604
2019-05-08,경기도,유류,0
2019-05-08,경상남도,유류,232.774626
2019-05-08,대구시,유류,0
2019-05-08,대전시,유류,0
2019-05-08,울산시,유류,0
2019-05-08,전라북도,유류,356.201856
2019-05-08,제주도,유류,5990.640558
2019-05-08,충청남도,유류,0
2019-05-08,충청북도,유류,316.108128
2019-05-08,강원도,LNG,9009.35616
2019-05-08,경기도,LNG,183441.2682
2019-05-08,경상북도,LNG,8861.134057
2019-05-08,광주시,LNG,0
2019-05-08,대구시,LNG,8540.83048
2019-05-08,부산시,LNG,26847.59835
2019-05-08,서울시,LNG,2216.976527
2019-05-08,세종시,LNG,0
2019-05-08,울산시,LNG,33616.43579
2019-05-08,인천시,LNG,75347.01212
2019-05-08,전라남도,LNG,43415.73957
2019-05-08,전라북도,LNG,10501.30017
2019-05-08,충청남도,LNG,19886.13628
2019-05-08,대전시,LNG,56.198722
2019-05-09,강원도,석탄,32113.06074
2019-05-09,경기도,석탄,2679.796476
2019-05-09,경상남도,석탄,103514.615
2019-05-09,경상북도,석탄,1691.366544
2019-05-09,대구시,석탄,0
2019-05-09,부산시,석탄,127.97856
2019-05-09,인천시,석탄,53127.46833
2019-05-09,전라남도,석탄,20644.97902
2019-05-09,전라북도,석탄,15463.52226
2019-05-09,충청남도,석탄,178351.4883
2019-05-09,경기도,유류,0
2019-05-09,경상남도,유류,201.213558
2019-05-09,대구시,유류,0
2019-05-09,대전시,유류,0
2019-05-09,울산시,유류,54.9654
2019-05-09,전라북도,유류,355.485048
2019-05-09,제주도,유류,5877.953858
2019-05-09,충청남도,유류,0
2019-05-09,충청북도,유류,0
2019-05-09,강원도,LNG,8948.709
2019-05-09,경기도,LNG,200997.5501
2019-05-09,경상북도,LNG,8577.963326
2019-05-09,광주시,LNG,962.449096
2019-05-09,대구시,LNG,8448.65672
2019-05-09,부산시,LNG,28015.61781
2019-05-09,서울시,LNG,3281.696943
2019-05-09,세종시,LNG,0
2019-05-09,울산시,LNG,32882.05209
2019-05-09,인천시,LNG,56387.32117
2019-05-09,전라남도,LNG,41486.58106
2019-05-09,전라북도,LNG,8519.17287
2019-05-09,충청남도,LNG,19471.89381
2019-05-09,대전시,LNG,72.825381
2019-05-10,강원도,석탄,29093.88671
2019-05-10,경기도,석탄,2669.222276
2019-05-10,경상남도,석탄,113127.137
2019-05-10,경상북도,석탄,1684.586736
2019-05-10,대구시,석탄,0
2019-05-10,부산시,석탄,110.26944
2019-05-10,인천시,석탄,53331.96676
2019-05-10,전라남도,석탄,20779.55347
2019-05-10,전라북도,석탄,16975.47721
2019-05-10,충청남도,석탄,181192.0883
2019-05-10,경기도,유류,0
2019-05-10,경상남도,유류,242.849964
2019-05-10,대구시,유류,0
2019-05-10,대전시,유류,0
2019-05-10,울산시,유류,3326.029583
2019-05-10,전라북도,유류,347.226576
2019-05-10,제주도,유류,5667.308864
2019-05-10,충청남도,유류,0
2019-05-10,충청북도,유류,0
2019-05-10,강원도,LNG,9007.11168
2019-05-10,경기도,LNG,207805.6481
2019-05-10,경상북도,LNG,8282.044404
2019-05-10,광주시,LNG,1241.958704
2019-05-10,대구시,LNG,8450.7808
2019-05-10,부산시,LNG,20710.75809
2019-05-10,서울시,LNG,7186.030354
2019-05-10,세종시,LNG,0
2019-05-10,울산시,LNG,27025.1993
2019-05-10,인천시,LNG,49688.56683
2019-05-10,전라남도,LNG,40582.15413
2019-05-10,전라북도,LNG,6350.156518
2019-05-10,충청남도,LNG,20173.06044
2019-05-10,대전시,LNG,88.523569
2019-05-11,강원도,석탄,28765.16275
2019-05-11,경기도,석탄,3023.474384
2019-05-11,경상남도,석탄,111381.0931
2019-05-11,경상북도,석탄,1661.95512
2019-05-11,대구시,석탄,0
2019-05-11,부산시,석탄,4.55904
2019-05-11,인천시,석탄,53258.43911
2019-05-11,전라남도,석탄,19551.44088
2019-05-11,전라북도,석탄,18122.98577
2019-05-11,충청남도,석탄,169698.1246
2019-05-11,경기도,유류,0
2019-05-11,경상남도,유류,173.331606
2019-05-11,대구시,유류,0
2019-05-11,대전시,유류,0
2019-05-11,울산시,유류,0
2019-05-11,전라북도,유류,334.450332
2019-05-11,제주도,유류,4773.95751
2019-05-11,충청남도,유류,0
2019-05-11,충청북도,유류,0
2019-05-11,강원도,LNG,9276.16872
2019-05-11,경기도,LNG,140085.0661
2019-05-11,경상북도,LNG,7464.031591
2019-05-11,광주시,LNG,0
2019-05-11,대구시,LNG,8181.66328
2019-05-11,부산시,LNG,7357.859617
2019-05-11,서울시,LNG,102.614315
2019-05-11,세종시,LNG,0
2019-05-11,울산시,LNG,23723.89497
2019-05-11,인천시,LNG,48525.04184
2019-05-11,전라남도,LNG,24922.86097
2019-05-11,전라북도,LNG,4900.735306
2019-05-11,충청남도,LNG,18927.22341
2019-05-11,대전시,LNG,835.000581
2019-05-12,강원도,석탄,28501.02314
2019-05-12,경기도,석탄,3878.112812
2019-05-12,경상남도,석탄,110019.6613
2019-05-12,경상북도,석탄,1631.729232
2019-05-12,대구시,석탄,0
2019-05-12,부산시,석탄,0
2019-05-12,인천시,석탄,53106.24894
2019-05-12,전라남도,석탄,19156.00746
2019-05-12,전라북도,석탄,18177.51355
2019-05-12,충청남도,석탄,166444.8704
2019-05-12,경기도,유류,0
2019-05-12,경상남도,유류,116.407242
2019-05-12,대구시,유류,0
2019-05-12,대전시,유류,0
2019-05-12,울산시,유류,0
2019-05-12,전라북도,유류,315.76284
2019-05-12,제주도,유류,4143.65861
2019-05-12,충청남도,유류,0
2019-05-12,충청북도,유류,0
2019-05-12,강원도,LNG,5966.27976
2019-05-12,경기도,LNG,115440.3033
2019-05-12,경상북도,LNG,0
2019-05-12,광주시,LNG,0
2019-05-12,대구시,LNG,8242.53416
2019-05-12,부산시,LNG,4315.975361
2019-05-12,서울시,LNG,103.850949
2019-05-12,세종시,LNG,0
2019-05-12,울산시,LNG,25067.52227
2019-05-12,인천시,LNG,28951.30319
2019-05-12,전라남도,LNG,24623.77533
2019-05-12,전라북도,LNG,4921.09009
2019-05-12,충청남도,LNG,14075.73805
2019-05-12,대전시,LNG,96.211254
2019-05-13,강원도,석탄,28942.74625
2019-05-13,경기도,석탄,4437.913788
2019-05-13,경상남도,석탄,113091.266
2019-05-13,경상북도,석탄,1662.437504
2019-05-13,대구시,석탄,0.071568
2019-05-13,부산시,석탄,113.23728
2019-05-13,인천시,석탄,53260.40121
2019-05-13,전라남도,석탄,19489.01665
2019-05-13,전라북도,석탄,18158.28004
2019-05-13,충청남도,석탄,174292.1493
2019-05-13,경기도,유류,0
2019-05-13,경상남도,유류,134.214948
2019-05-13,대구시,유류,0
2019-05-13,대전시,유류,0
2019-05-13,울산시,유류,2516.937463
2019-05-13,전라북도,유류,335.124864
2019-05-13,제주도,유류,5001.518634
2019-05-13,충청남도,유류,0
2019-05-13,충청북도,유류,0
2019-05-13,강원도,LNG,8827.77588
2019-05-13,경기도,LNG,193478.9248
2019-05-13,경상북도,LNG,6306.13306
2019-05-13,광주시,LNG,1019.841984
2019-05-13,대구시,LNG,8444.5424
2019-05-13,부산시,LNG,20933.45593
2019-05-13,서울시,LNG,102.089426
2019-05-13,세종시,LNG,0
2019-05-13,울산시,LNG,36903.3278
2019-05-13,인천시,LNG,66667.77179
2019-05-13,전라남도,LNG,25091.48066
2019-05-13,전라북도,LNG,10334.28383
2019-05-13,충청남도,LNG,20045.56483
2019-05-13,대전시,LNG,56.509705
2019-05-14,강원도,석탄,31120.99258
2019-05-14,경기도,석탄,4562.7365
2019-05-14,경상남도,석탄,115137.0144
2019-05-14,경상북도,석탄,1679.92944
2019-05-14,대구시,석탄,0
2019-05-14,부산시,석탄,131.81328
2019-05-14,인천시,석탄,53321.64311
2019-05-14,전라남도,석탄,19633.19138
2019-05-14,전라북도,석탄,18494.36175
2019-05-14,충청남도,석탄,200098.2269
2019-05-14,경기도,유류,0
2019-05-14,경상남도,유류,177.332694
2019-05-14,대구시,유류,0
2019-05-14,대전시,유류,0
2019-05-14,울산시,유류,1047.152156
2019-05-14,전라북도,유류,331.908708
2019-05-14,제주도,유류,4496.617188
2019-05-14,충청남도,유류,0
2019-05-14,충청북도,유류,234.621324
2019-05-14,강원도,LNG,8937.31692
2019-05-14,경기도,LNG,202841.4516
2019-05-14,경상북도,LNG,8069.057966
2019-05-14,광주시,LNG,1286.781076
2019-05-14,대구시,LNG,8385.50664
2019-05-14,부산시,LNG,23192.64347
2019-05-14,서울시,LNG,842.839924
2019-05-14,세종시,LNG,0
2019-05-14,울산시,LNG,35538.20623
2019-05-14,인천시,LNG,67509.00297
2019-05-14,전라남도,LNG,25143.40178
2019-05-14,전라북도,LNG,10850.81322
2019-05-14,충청남도,LNG,19746.86321
2019-05-14,대전시,LNG,520.310017
2019-05-15,강원도,석탄,35711.37117
2019-05-15,경기도,석탄,4435.321968
2019-05-15,경상남도,석탄,115805.6694
2019-05-15,경상북도,석탄,1676.08896
2019-05-15,대구시,석탄,0
2019-05-15,부산시,석탄,120.0744
2019-05-15,인천시,석탄,53307.3275
2019-05-15,전라남도,석탄,18760.00921
2019-05-15,전라북도,석탄,18500.41616
2019-05-15,충청남도,석탄,213131.3584
2019-05-15,경기도,유류,0
2019-05-15,경상남도,유류,248.05242
2019-05-15,대구시,유류,0
2019-05-15,대전시,유류,0
2019-05-15,울산시,유류,4593.481174
2019-05-15,전라북도,유류,336.890124
2019-05-15,제주도,유류,3963.670256
2019-05-15,충청남도,유류,0
2019-05-15,충청북도,유류,309.677004
2019-05-15,강원도,LNG,9030.0252
2019-05-15,경기도,LNG,196125.7702
2019-05-15,경상북도,LNG,8419.274872
2019-05-15,광주시,LNG,0.03941
2019-05-15,대구시,LNG,8275.20904
2019-05-15,부산시,LNG,21600.69636
2019-05-15,서울시,LNG,660.256334
2019-05-15,세종시,LNG,0
2019-05-15,울산시,LNG,38611.55516
2019-05-15,인천시,LNG,68795.98181
2019-05-15,전라남도,LNG,24951.88839
2019-05-15,전라북도,LNG,9092.74922
2019-05-15,충청남도,LNG,18388.84985
2019-05-15,대전시,LNG,55.054412
2019-05-16,강원도,석탄,47020.95949
2019-05-16,경기도,석탄,4277.323708
2019-05-16,경상남도,석탄,117887.3852
2019-05-16,경상북도,석탄,1593.87144
2019-05-16,대구시,석탄,0
2019-05-16,부산시,석탄,101.47248
2019-05-16,인천시,석탄,56969.94785
2019-05-16,전라남도,석탄,16899.32424
2019-05-16,전라북도,석탄,18276.76865
2019-05-16,충청남도,석탄,222811.1679
2019-05-16,경기도,유류,0
2019-05-16,경상남도,유류,188.619522
2019-05-16,대구시,유류,0
2019-05-16,대전시,유류,0
2019-05-16,울산시,유류,886.455545
2019-05-16,전라북도,유류,347.37438
2019-05-16,제주도,유류,4357.347148
2019-05-16,충청남도,유류,0
2019-05-16,충청북도,유류,0
2019-05-16,강원도,LNG,8960.61348
2019-05-16,경기도,LNG,186277.8699
2019-05-16,경상북도,LNG,8072.440725
2019-05-16,광주시,LNG,45.69348
2019-05-16,대구시,LNG,8195.01032
2019-05-16,부산시,LNG,24051.70633
2019-05-16,서울시,LNG,549.830702
2019-05-16,세종시,LNG,0
2019-05-16,울산시,LNG,38654.54246
2019-05-16,인천시,LNG,56866.62048
2019-05-16,전라남도,LNG,33443.65347
2019-05-16,전라북도,LNG,9349.487308
2019-05-16,충청남도,LNG,18092.63431
2019-05-16,대전시,LNG,56.382609
2019-05-17,강원도,석탄,48178.05493
2019-05-17,경기도,석탄,4477.423888
2019-05-17,경상남도,석탄,123385.0475
2019-05-17,경상북도,석탄,1681.029952
2019-05-17,대구시,석탄,0
2019-05-17,부산시,석탄,40.00608
2019-05-17,인천시,석탄,72685.13318
2019-05-17,전라남도,석탄,18623.39074
2019-05-17,전라북도,석탄,18306.79363
2019-05-17,충청남도,석탄,224084.9196
2019-05-17,경기도,유류,0
2019-05-17,경상남도,유류,272.236146
2019-05-17,대구시,유류,0
2019-05-17,대전시,유류,0
2019-05-17,울산시,유류,0
2019-05-17,전라북도,유류,325.964676
2019-05-17,제주도,유류,4283.588918
2019-05-17,충청남도,유류,0
2019-05-17,충청북도,유류,0
2019-05-17,강원도,LNG,8229.09192
2019-05-17,경기도,LNG,191162.7228
2019-05-17,경상북도,LNG,7638.96842
2019-05-17,광주시,LNG,1294.257412
2019-05-17,대구시,LNG,8055.16992
2019-05-17,부산시,LNG,21054.83079
2019-05-17,서울시,LNG,393.079635
2019-05-17,세종시,LNG,0
2019-05-17,울산시,LNG,28961.19226
2019-05-17,인천시,LNG,53508.2618
2019-05-17,전라남도,LNG,32608.07601
2019-05-17,전라북도,LNG,7274.96
2019-05-17,충청남도,LNG,17345.11411
2019-05-17,대전시,LNG,55.444709
2019-05-18,강원도,석탄,49648.90574
2019-05-18,경기도,석탄,805.947996
2019-05-18,경상남도,석탄,122255.3258
2019-05-18,경상북도,석탄,1632.071392
2019-05-18,대구시,석탄,0
2019-05-18,부산시,석탄,3.25728
2019-05-18,인천시,석탄,71790.76648
2019-05-18,전라남도,석탄,25864.7034
2019-05-18,전라북도,석탄,18435.91223
2019-05-18,충청남도,석탄,206139.6968
2019-05-18,경기도,유류,0
2019-05-18,경상남도,유류,181.432776
2019-05-18,대구시,유류,0
2019-05-18,대전시,유류,0
2019-05-18,울산시,유류,0
2019-05-18,전라북도,유류,316.716048
2019-05-18,제주도,유류,3333.870106
2019-05-18,충청남도,유류,0
2019-05-18,충청북도,유류,0
2019-05-18,강원도,LNG,8681.6898
2019-05-18,경기도,LNG,138577.9971
2019-05-18,경상북도,LNG,370.167938
2019-05-18,광주시,LNG,433.179348
2019-05-18,대구시,LNG,0
2019-05-18,부산시,LNG,154.500501
2019-05-18,서울시,LNG,100.194147
2019-05-18,세종시,LNG,0
2019-05-18,울산시,LNG,21269.67279
2019-05-18,인천시,LNG,35088.74258
2019-05-18,전라남도,LNG,33366.57891
2019-05-18,전라북도,LNG,4887.504696
2019-05-18,충청남도,LNG,11277.44368
2019-05-18,대전시,LNG,595.931511
2019-05-19,강원도,석탄,49400.72122
2019-05-19,경기도,석탄,532.511616
2019-05-19,경상남도,석탄,110282.6063
2019-05-19,경상북도,석탄,1582.330288
2019-05-19,대구시,석탄,0
2019-05-19,부산시,석탄,0
2019-05-19,인천시,석탄,71511.45573
2019-05-19,전라남도,석탄,25535.94911
2019-05-19,전라북도,석탄,18441.83222
2019-05-19,충청남도,석탄,200228.5649
2019-05-19,경기도,유류,0
2019-05-19,경상남도,유류,136.640784
2019-05-19,대구시,유류,0
2019-05-19,대전시,유류,0
2019-05-19,울산시,유류,0
2019-05-19,전라북도,유류,297.178284
2019-05-19,제주도,유류,3614.548322
2019-05-19,충청남도,유류,0
2019-05-19,충청북도,유류,45.019044
2019-05-19,강원도,LNG,4520.1744
2019-05-19,경기도,LNG,103216.4557
2019-05-19,경상북도,LNG,2219.786706
2019-05-19,광주시,LNG,0
2019-05-19,대구시,LNG,0
2019-05-19,부산시,LNG,0
2019-05-19,서울시,LNG,106.637151
2019-05-19,세종시,LNG,0
2019-05-19,울산시,LNG,20581.2092
2019-05-19,인천시,LNG,23254.47079
2019-05-19,전라남도,LNG,33030.62231
2019-05-19,전라북도,LNG,4918.786782
2019-05-19,충청남도,LNG,11010.46174
2019-05-19,대전시,LNG,0.00455
2019-05-20,강원도,석탄,49484.74273
2019-05-20,경기도,석탄,1043.325024
2019-05-20,경상남도,석탄,116429.4609
2019-05-20,경상북도,석탄,1664.506144
2019-05-20,대구시,석탄,1.178856
2019-05-20,부산시,석탄,28.78416
2019-05-20,인천시,석탄,71259.94195
2019-05-20,전라남도,석탄,25512.21747
2019-05-20,전라북도,석탄,18511.48032
2019-05-20,충청남도,석탄,205591.9222
2019-05-20,경기도,유류,0
2019-05-20,경상남도,유류,152.84577
2019-05-20,대구시,유류,0
2019-05-20,대전시,유류,0
2019-05-20,울산시,유류,0
2019-05-20,전라북도,유류,322.668852
2019-05-20,제주도,유류,3411.926518
2019-05-20,충청남도,유류,0
2019-05-20,충청북도,유류,232.320732
2019-05-20,강원도,LNG,6699.49224
2019-05-20,경기도,LNG,165409.6063
2019-05-20,경상북도,LNG,6166.639899
2019-05-20,광주시,LNG,934.338944
2019-05-20,대구시,LNG,0
2019-05-20,부산시,LNG,11296.78135
2019-05-20,서울시,LNG,92.434512
2019-05-20,세종시,LNG,0
2019-05-20,울산시,LNG,22253.98487
2019-05-20,인천시,LNG,37161.60431
2019-05-20,전라남도,LNG,35436.00465
2019-05-20,전라북도,LNG,5248.105738
2019-05-20,충청남도,LNG,15296.61532
2019-05-20,대전시,LNG,56.730429
2019-05-21,강원도,석탄,49624.45953
2019-05-21,경기도,석탄,1179.988068
2019-05-21,경상남도,석탄,121783.203
2019-05-21,경상북도,석탄,1690.274992
2019-05-21,대구시,석탄,0
2019-05-21,부산시,석탄,42.38784
2019-05-21,인천시,석탄,71828.4756
2019-05-21,전라남도,석탄,25595.21477
2019-05-21,전라북도,석탄,18599.60159
2019-05-21,충청남도,석탄,222196.5888
2019-05-21,경기도,유류,0
2019-05-21,경상남도,유류,211.369662
2019-05-21,대구시,유류,0
2019-05-21,대전시,유류,0
2019-05-21,울산시,유류,0
2019-05-21,전라북도,유류,337.157352
2019-05-21,제주도,유류,3704.783194
2019-05-21,충청남도,유류,0
2019-05-21,충청북도,유류,235.648644
2019-05-21,강원도,LNG,8240.56212
2019-05-21,경기도,LNG,168406.3945
2019-05-21,경상북도,LNG,1980.916985
2019-05-21,광주시,LNG,989.610972
2019-05-21,대구시,LNG,0
2019-05-21,부산시,LNG,11754.81092
2019-05-21,서울시,LNG,86.300095
2019-05-21,세종시,LNG,0
2019-05-21,울산시,LNG,22166.34435
2019-05-21,인천시,LNG,38294.80876
2019-05-21,전라남도,LNG,35927.49125
2019-05-21,전라북도,LNG,5339.970086
2019-05-21,충청남도,LNG,16715.96501
2019-05-21,대전시,LNG,56.095992
2019-05-22,강원도,석탄,49597.5959
2019-05-22,경기도,석탄,1184.834448
2019-05-22,경상남도,석탄,118604.5758
2019-05-22,경상북도,석탄,2317.837984
2019-05-22,대구시,석탄,0.001344
2019-05-22,부산시,석탄,44.49024
2019-05-22,인천시,석탄,71681.43785
2019-05-22,전라남도,석탄,26339.59567
2019-05-22,전라북도,석탄,18590.06555
2019-05-22,충청남도,석탄,220067.0336
2019-05-22,경기도,유류,601.123318
2019-05-22,경상남도,유류,290.22588
2019-05-22,대구시,유류,0
2019-05-22,대전시,유류,0
2019-05-22,울산시,유류,0
2019-05-22,전라북도,유류,342.62082
2019-05-22,제주도,유류,4071.763906
2019-05-22,충청남도,유류,0
2019-05-22,충청북도,유류,372.857604
2019-05-22,강원도,LNG,8797.23432
2019-05-22,경기도,LNG,180644.2039
2019-05-22,경상북도,LNG,0
2019-05-22,광주시,LNG,0
2019-05-22,대구시,LNG,0
2019-05-22,부산시,LNG,16235.9096
2019-05-22,서울시,LNG,87.903373
2019-05-22,세종시,LNG,0
2019-05-22,울산시,LNG,24134.79558
2019-05-22,인천시,LNG,41250.48527
2019-05-22,전라남도,LNG,38611.02501
2019-05-22,전라북도,LNG,5715.140867
2019-05-22,충청남도,LNG,17576.44423
2019-05-22,대전시,LNG,57.375073
2019-05-23,강원도,석탄,49584.88753
2019-05-23,경기도,석탄,1170.287244
2019-05-23,경상남도,석탄,112219.0116
2019-05-23,경상북도,석탄,2656.320576
2019-05-23,대구시,석탄,0
2019-05-23,부산시,석탄,55.46016
2019-05-23,인천시,석탄,70768.90408
2019-05-23,전라남도,석탄,25781.64229
2019-05-23,전라북도,석탄,18542.78046
2019-05-23,충청남도,석탄,219694.7804
2019-05-23,경기도,유류,3413.110259
2019-05-23,경상남도,유류,270.474708
2019-05-23,대구시,유류,0
2019-05-23,대전시,유류,0
2019-05-23,울산시,유류,0
2019-05-23,전라북도,유류,328.536348
2019-05-23,제주도,유류,4217.723398
2019-05-23,충청남도,유류,0
2019-05-23,충청북도,유류,0
2019-05-23,강원도,LNG,8435.96796
2019-05-23,경기도,LNG,183021.687
2019-05-23,경상북도,LNG,0
2019-05-23,광주시,LNG,154.907816
2019-05-23,대구시,LNG,0
2019-05-23,부산시,LNG,26037.74474
2019-05-23,서울시,LNG,155.666098
2019-05-23,세종시,LNG,0
2019-05-23,울산시,LNG,24614.9435
2019-05-23,인천시,LNG,41689.38465
2019-05-23,전라남도,LNG,38102.67174
2019-05-23,전라북도,LNG,5695.107476
2019-05-23,충청남도,LNG,16423.24687
2019-05-23,대전시,LNG,573.69264
2019-05-24,강원도,석탄,49144.34798
2019-05-24,경기도,석탄,1141.920108
2019-05-24,경상남도,석탄,111452.9413
2019-05-24,경상북도,석탄,2606.17196
2019-05-24,대구시,석탄,0
2019-05-24,부산시,석탄,54.0144
2019-05-24,인천시,석탄,70681.7094
2019-05-24,전라남도,석탄,25963.27203
2019-05-24,전라북도,석탄,18411.74518
2019-05-24,충청남도,석탄,222075.4043
2019-05-24,경기도,유류,3290.253516
2019-05-24,경상남도,유류,263.610858
2019-05-24,대구시,유류,0
2019-05-24,대전시,유류,0
2019-05-24,울산시,유류,0
2019-05-24,전라북도,유류,318.005208
2019-05-24,제주도,유류,4343.238368
2019-05-24,충청남도,유류,0
2019-05-24,충청북도,유류,0
2019-05-24,강원도,LNG,8361.85644
2019-05-24,경기도,LNG,178186.7451
2019-05-24,경상북도,LNG,5533.791971
2019-05-24,광주시,LNG,1276.706872
2019-05-24,대구시,LNG,0
2019-05-24,부산시,LNG,25966.41453
2019-05-24,서울시,LNG,2615.891721
2019-05-24,세종시,LNG,0
2019-05-24,울산시,LNG,28890.79545
2019-05-24,인천시,LNG,57071.82525
2019-05-24,전라남도,LNG,38638.61435
2019-05-24,전라북도,LNG,7478.882781
2019-05-24,충청남도,LNG,16152.80836
2019-05-24,대전시,LNG,181.195723
2019-05-25,강원도,석탄,37170.17458
2019-05-25,경기도,석탄,711.352908
2019-05-25,경상남도,석탄,109507.9803
2019-05-25,경상북도,석탄,2574.971784
2019-05-25,대구시,석탄,0
2019-05-25,부산시,석탄,8.84448
2019-05-25,인천시,석탄,71587.8701
2019-05-25,전라남도,석탄,25939.26849
2019-05-25,전라북도,석탄,18410.46284
2019-05-25,충청남도,석탄,216858.346
2019-05-25,경기도,유류,0
2019-05-25,경상남도,유류,174.799758
2019-05-25,대구시,유류,0
2019-05-25,대전시,유류,0
2019-05-25,울산시,유류,0
2019-05-25,전라북도,유류,295.99896
2019-05-25,제주도,유류,5657.865738
2019-05-25,충청남도,유류,0
2019-05-25,충청북도,유류,0
2019-05-25,강원도,LNG,7816.07904
2019-05-25,경기도,LNG,133091.0309
2019-05-25,경상북도,LNG,2920.451595
2019-05-25,광주시,LNG,375.761554
2019-05-25,대구시,LNG,217.59696
2019-05-25,부산시,LNG,562.529692
2019-05-25,서울시,LNG,2274.974123
2019-05-25,세종시,LNG,0
2019-05-25,울산시,LNG,20886.01185
2019-05-25,인천시,LNG,36735.12351
2019-05-25,전라남도,LNG,33426.58119
2019-05-25,전라북도,LNG,4858.150955
2019-05-25,충청남도,LNG,16199.88237
2019-05-25,대전시,LNG,72.78758
2019-05-26,강원도,석탄,37344.90739
2019-05-26,경기도,석탄,427.40586
2019-05-26,경상남도,석탄,105458.1372
2019-05-26,경상북도,석탄,2596.372072
2019-05-26,대구시,석탄,0
2019-05-26,부산시,석탄,0
2019-05-26,인천시,석탄,70659.38099
2019-05-26,전라남도,석탄,25127.28164
2019-05-26,전라북도,석탄,18510.42707
2019-05-26,충청남도,석탄,191163.7259
2019-05-26,경기도,유류,0
2019-05-26,경상남도,유류,128.967384
2019-05-26,대구시,유류,0
2019-05-26,대전시,유류,0
2019-05-26,울산시,유류,0
2019-05-26,전라북도,유류,287.991708
2019-05-26,제주도,유류,4516.407028
2019-05-26,충청남도,유류,0
2019-05-26,충청북도,유류,0
2019-05-26,강원도,LNG,3834.78396
2019-05-26,경기도,LNG,104993.6826
2019-05-26,경상북도,LNG,2003.815702
2019-05-26,광주시,LNG,0
2019-05-26,대구시,LNG,1.70296
2019-05-26,부산시,LNG,3297.538373
2019-05-26,서울시,LNG,511.209486
2019-05-26,세종시,LNG,0
2019-05-26,울산시,LNG,20312.89744
2019-05-26,인천시,LNG,31075.99673
2019-05-26,전라남도,LNG,34675.64551
2019-05-26,전라북도,LNG,4851.026786
2019-05-26,충청남도,LNG,4968.482296
2019-05-26,대전시,LNG,0.001426
2019-05-27,강원도,석탄,37520.82863
2019-05-27,경기도,석탄,1016.66166
2019-05-27,경상남도,석탄,106865.9056
2019-05-27,경상북도,석탄,2654.679776
2019-05-27,대구시,석탄,0.354816
2019-05-27,부산시,석탄,49.65552
2019-05-27,인천시,석탄,66470.90035
2019-05-27,전라남도,석탄,26214.17971
2019-05-27,전라북도,석탄,18623.92359
2019-05-27,충청남도,석탄,215089.885
2019-05-27,경기도,유류,0
2019-05-27,경상남도,유류,142.957878
2019-05-27,대구시,유류,0
2019-05-27,대전시,유류,0
2019-05-27,울산시,유류,0
2019-05-27,전라북도,유류,312.8541
2019-05-27,제주도,유류,5383.756336
2019-05-27,충청남도,유류,0
2019-05-27,충청북도,유류,0
2019-05-27,강원도,LNG,6486.25236
2019-05-27,경기도,LNG,190826.9037
2019-05-27,경상북도,LNG,6377.219116
2019-05-27,광주시,LNG,1002.370852
2019-05-27,대구시,LNG,5720.81776
2019-05-27,부산시,LNG,17737.54348
2019-05-27,서울시,LNG,611.219343
2019-05-27,세종시,LNG,0
2019-05-27,울산시,LNG,33648.00907
2019-05-27,인천시,LNG,58331.4435
2019-05-27,전라남도,LNG,38680.98138
2019-05-27,전라북도,LNG,8953.693914
2019-05-27,충청남도,LNG,14714.03156
2019-05-27,대전시,LNG,38.310523
2019-05-28,강원도,석탄,37895.70926
2019-05-28,경기도,석탄,1179.135804
2019-05-28,경상남도,석탄,111369.5421
2019-05-28,경상북도,석탄,2768.495184
2019-05-28,대구시,석탄,0
2019-05-28,부산시,석탄,62.73072
2019-05-28,인천시,석탄,72076.0338
2019-05-28,전라남도,석탄,26363.606
2019-05-28,전라북도,석탄,18524.77566
2019-05-28,충청남도,석탄,234517.7141
2019-05-28,경기도,유류,0
2019-05-28,경상남도,유류,219.645342
2019-05-28,대구시,유류,0
