지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2013-10-21 17:00,20.1,,3.7,38,.8,,20.6
108,서울,2013-10-21 18:00,18.4,,3.4,40,0,,17.7
108,서울,2013-10-21 19:00,17.2,,3.9,43,,,16.1
108,서울,2013-10-21 20:00,16.3,,4.7,44,,,15
108,서울,2013-10-21 21:00,15.7,,5.1,44,,,14.1
108,서울,2013-10-21 22:00,15,,4.5,45,,,13.4
108,서울,2013-10-21 23:00,14.3,,4.4,44,,,12.6
108,서울,2013-10-22 00:00,13.7,,4,46,,,12
108,서울,2013-10-22 01:00,13.3,,3.5,48,,,11.5
108,서울,2013-10-22 02:00,12.7,,2.9,52,,,11
108,서울,2013-10-22 03:00,12.2,,2.7,56,,,10.5
108,서울,2013-10-22 04:00,11.9,,3.4,56,,,10.1
108,서울,2013-10-22 05:00,11.5,,2.2,58,,,9.7
108,서울,2013-10-22 06:00,11.5,,2.7,58,,,9.6
108,서울,2013-10-22 07:00,11.4,,2.9,62,0,,9.5
108,서울,2013-10-22 08:00,12.2,,2.3,55,.7,,10.1
108,서울,2013-10-22 09:00,14.6,,3.6,51,1,,15
108,서울,2013-10-22 10:00,16.7,,3.8,46,1,,21.3
108,서울,2013-10-22 11:00,18.1,,5.1,42,1,,25.3
108,서울,2013-10-22 12:00,19.1,,3.7,39,1,,28.1
108,서울,2013-10-22 13:00,20.4,,4.2,35,1,,30.3
108,서울,2013-10-22 14:00,21.1,,3.2,33,1,,30.6
108,서울,2013-10-22 15:00,21.5,,3,33,1,,26
108,서울,2013-10-22 16:00,21.3,,3.2,35,1,,22
108,서울,2013-10-22 17:00,20.1,,4.8,35,1,,19.7
108,서울,2013-10-22 18:00,18.4,,4,38,.1,,17.3
108,서울,2013-10-22 19:00,17.4,,4.9,40,,,15.9
108,서울,2013-10-22 20:00,16.5,,5.7,42,,,15
108,서울,2013-10-22 21:00,15.7,,5.1,44,,,14.2
108,서울,2013-10-22 22:00,15.2,,4.7,45,,,13.5
108,서울,2013-10-22 23:00,14.6,,4.2,48,,,13
108,서울,2013-10-23 00:00,14.1,,3.7,50,,,12.5
108,서울,2013-10-23 01:00,13.7,,3.5,52,,,12
108,서울,2013-10-23 02:00,13.5,,3.1,53,,,11.7
108,서울,2013-10-23 03:00,13.2,,3.5,54,,,11.3
108,서울,2013-10-23 04:00,12.8,,2.8,57,,,11
108,서울,2013-10-23 05:00,12.5,,2.8,58,,,10.7
108,서울,2013-10-23 06:00,12.3,,2.9,57,,,10.5
108,서울,2013-10-23 07:00,12.3,,3.6,57,0,,10.4
108,서울,2013-10-23 08:00,13.2,,3.8,54,.7,,11.4
108,서울,2013-10-23 09:00,14.3,,3.4,53,.5,,14.3
108,서울,2013-10-23 10:00,16.7,,3.5,47,1,,21.3
108,서울,2013-10-23 11:00,18.4,,3.7,44,1,,26.1
108,서울,2013-10-23 12:00,19.4,,3,41,1,,28.9
108,서울,2013-10-23 13:00,20.4,,2.2,37,1,,31.2
108,서울,2013-10-23 14:00,21.5,,1.2,34,1,,31.5
108,서울,2013-10-23 15:00,21.7,,2.2,34,1,,26.9
108,서울,2013-10-23 16:00,21.7,,2.1,34,1,,22.4
108,서울,2013-10-23 17:00,20.8,,1.4,35,1,,20
108,서울,2013-10-23 18:00,19,,1.4,43,.3,,17.3
108,서울,2013-10-23 19:00,17.5,,2.3,47,,,15.6
108,서울,2013-10-23 20:00,16.4,,2.6,53,,,14.4
108,서울,2013-10-23 21:00,15.3,,2.5,55,,,13.5
108,서울,2013-10-23 22:00,15.1,,2.8,53,,,13
108,서울,2013-10-23 23:00,14.9,,3.3,54,,,12.8
108,서울,2013-10-24 00:00,14.7,,2.5,56,,,12.6
108,서울,2013-10-24 01:00,14.3,,2.1,58,,,12.2
108,서울,2013-10-24 02:00,13.8,,1.8,63,,,11.8
108,서울,2013-10-24 03:00,13.1,,1.9,68,,,11.3
108,서울,2013-10-24 04:00,12.6,,2.2,69,,,11
108,서울,2013-10-24 05:00,12.3,,2,71,,,10.6
108,서울,2013-10-24 06:00,12,,1.8,73,,,10.4
108,서울,2013-10-24 07:00,11.6,,1,73,0,,10
108,서울,2013-10-24 08:00,11.8,,1.1,70,.3,,11.3
108,서울,2013-10-24 09:00,13.5,,1.1,62,1,,15.2
108,서울,2013-10-24 10:00,14.7,,2.7,61,.8,,19.3
108,서울,2013-10-24 11:00,16.4,,3.1,54,1,,23.9
108,서울,2013-10-24 12:00,16.5,,4.8,54,.8,,23.9
108,서울,2013-10-24 13:00,17.4,,4.6,46,1,,25.8
108,서울,2013-10-24 14:00,17.6,,3.8,32,1,,26.9
108,서울,2013-10-24 15:00,17.9,,5.1,24,1,,23.1
108,서울,2013-10-24 16:00,17.1,,4.6,22,1,,18.8
108,서울,2013-10-24 17:00,15.7,,4.6,26,1,,16.4
108,서울,2013-10-24 18:00,13.8,,3.8,29,.3,,13.8
108,서울,2013-10-24 19:00,12.5,,3.4,32,,,12.3
108,서울,2013-10-24 20:00,11.2,,5.9,40,,,11.2
108,서울,2013-10-24 21:00,9.9,,4.6,47,,,10.2
108,서울,2013-10-24 22:00,8.9,,3.1,55,,,9.4
108,서울,2013-10-24 23:00,8,,3.7,52,,,8.7
108,서울,2013-10-25 00:00,7.8,,3.7,49,,,8.2
108,서울,2013-10-25 01:00,7.5,,2.8,49,,,7.6
108,서울,2013-10-25 02:00,7.2,,4.4,48,,,7.1
108,서울,2013-10-25 03:00,6.9,,3.9,49,,,6.6
108,서울,2013-10-25 04:00,6.8,,3.9,44,,,6.3
108,서울,2013-10-25 05:00,6.4,,4.6,44,,,5.9
108,서울,2013-10-25 06:00,5.7,,4.3,49,,,5.5
108,서울,2013-10-25 07:00,5.5,,4.6,42,0,,5.2
108,서울,2013-10-25 08:00,5.8,,3.5,41,.6,,5.7
108,서울,2013-10-25 09:00,7.3,,4.8,33,1,,10
108,서울,2013-10-25 10:00,8.4,,4.6,32,1,,15.7
108,서울,2013-10-25 11:00,9.9,,3.9,29,1,,20.2
108,서울,2013-10-25 12:00,11.3,,4.9,30,1,,22.8
108,서울,2013-10-25 13:00,12.7,,4.6,29,1,,24.8
108,서울,2013-10-25 14:00,13.3,,4,30,1,,24.9
108,서울,2013-10-25 15:00,14.3,,3.3,28,1,,20.7
108,서울,2013-10-25 16:00,13.9,,4.1,31,1,,16.5
108,서울,2013-10-25 17:00,13,,3.8,33,1,,14.3
108,서울,2013-10-25 18:00,11.7,,2.9,41,.3,,12.1
108,서울,2013-10-25 19:00,10.9,,3.2,46,,,10.8
108,서울,2013-10-25 20:00,9.9,,3.9,49,,,9.8
108,서울,2013-10-25 21:00,9.3,,3,51,,,9
108,서울,2013-10-25 22:00,8.8,,3,54,,,8.4
108,서울,2013-10-25 23:00,8.4,,2.7,53,,,7.8
108,서울,2013-10-26 00:00,8.1,,1.8,54,,,7.4
108,서울,2013-10-26 01:00,7.3,,1.8,58,,,6.9
108,서울,2013-10-26 02:00,6.6,,1.9,60,,,6.4
108,서울,2013-10-26 03:00,6.5,,2.2,61,,,6
108,서울,2013-10-26 04:00,5.7,,1.1,65,,,5.5
108,서울,2013-10-26 05:00,5.2,,1.1,68,,,5
108,서울,2013-10-26 06:00,4.8,,.6,71,,,4.6
108,서울,2013-10-26 07:00,4.4,,1.5,75,0,,4.5
108,서울,2013-10-26 08:00,4.7,,1.2,63,.5,,5.5
108,서울,2013-10-26 09:00,7.3,,1,56,1,,10.3
108,서울,2013-10-26 10:00,9.7,,1.4,48,1,,16.6
108,서울,2013-10-26 11:00,12.2,,2.5,45,1,,21.6
108,서울,2013-10-26 12:00,14,,2.7,39,1,,24.8
108,서울,2013-10-26 13:00,14.9,,4.2,36,1,,26.9
108,서울,2013-10-26 14:00,15.5,,3.2,34,1,,26.8
108,서울,2013-10-26 15:00,15.5,,3.1,34,1,,21.8
108,서울,2013-10-26 16:00,15.4,,3.6,32,1,,17.3
108,서울,2013-10-26 17:00,14.1,,2.3,33,1,,14.9
108,서울,2013-10-26 18:00,12.5,,1.1,40,.3,,12.3
108,서울,2013-10-26 19:00,11.4,,1,49,,,10.5
108,서울,2013-10-26 20:00,10.2,,.8,52,,,9.2
108,서울,2013-10-26 21:00,10.4,,2.7,48,,,8.8
108,서울,2013-10-26 22:00,10.6,,3.6,47,,,8.7
108,서울,2013-10-26 23:00,9.6,,.9,54,,,7.9
108,서울,2013-10-27 00:00,9.1,,2.3,55,,,7.4
108,서울,2013-10-27 01:00,8.8,,.6,55,,,6.9
108,서울,2013-10-27 02:00,8,,.5,62,,,6.3
108,서울,2013-10-27 03:00,7.5,,.5,66,,,6
108,서울,2013-10-27 04:00,6.7,,.7,70,,,5.4
108,서울,2013-10-27 05:00,6.1,,2,74,,,5
108,서울,2013-10-27 06:00,5.6,,2.1,78,,,4.7
108,서울,2013-10-27 07:00,5.2,,2.4,79,0,,4.4
108,서울,2013-10-27 08:00,5.9,,2.1,69,.5,,5.7
108,서울,2013-10-27 09:00,8.6,,1.8,61,1,,10.2
108,서울,2013-10-27 10:00,11.1,,1.6,54,1,,16.2
108,서울,2013-10-27 11:00,13.5,,.9,44,1,,21.2
108,서울,2013-10-27 12:00,15.7,,3.4,39,1,,25
108,서울,2013-10-27 13:00,16.5,,2.9,31,1,,26.4
108,서울,2013-10-27 14:00,17.9,,2.4,34,1,,26.2
108,서울,2013-10-27 15:00,17.9,,3.7,32,1,,22.2
108,서울,2013-10-27 16:00,17.5,,2.8,35,1,,18.3
108,서울,2013-10-27 17:00,16.4,,3,42,1,,16.1
108,서울,2013-10-27 18:00,14.4,,3.6,46,.1,,13.6
108,서울,2013-10-27 19:00,13.2,,3,54,,,12
108,서울,2013-10-27 20:00,12.4,,2.2,56,,,10.7
108,서울,2013-10-27 21:00,11.8,,1.4,57,,,9.8
108,서울,2013-10-27 22:00,11.3,,.9,61,,,9.3
108,서울,2013-10-27 23:00,10.6,,0,67,,,8.7
108,서울,2013-10-28 00:00,9.8,,1.5,71,,,8.2
108,서울,2013-10-28 01:00,9.2,,2.2,74,,,7.7
108,서울,2013-10-28 02:00,8.6,,2.2,75,,,7.2
108,서울,2013-10-28 03:00,8.1,,1.8,78,,,6.7
108,서울,2013-10-28 04:00,7.7,,2.1,81,,,6.5
108,서울,2013-10-28 05:00,7.3,,1.5,80,,,6.1
108,서울,2013-10-28 06:00,6.9,,1.7,84,,,5.9
108,서울,2013-10-28 07:00,6.7,,1.9,83,0,,5.8
108,서울,2013-10-28 08:00,7.5,,1.4,75,.3,,7.3
108,서울,2013-10-28 09:00,9.9,,1.9,64,1,,11.3
108,서울,2013-10-28 10:00,12,,1.3,60,1,,15.3
108,서울,2013-10-28 11:00,14.1,,.6,53,1,,19.4
108,서울,2013-10-28 12:00,15.2,,1.1,52,.6,,20
108,서울,2013-10-28 13:00,16.4,,1.6,48,.8,,22.3
108,서울,2013-10-28 14:00,16.6,,1.5,45,.4,,21.5
108,서울,2013-10-28 15:00,16,,1.5,46,0,,19.3
108,서울,2013-10-28 16:00,15.8,,1.3,45,0,,17.6
108,서울,2013-10-28 17:00,15.9,,.4,45,.6,,15.5
108,서울,2013-10-28 18:00,14.5,,1.1,56,0,,12.9
108,서울,2013-10-28 19:00,13.2,,1,62,,,11.4
108,서울,2013-10-28 20:00,12.7,,1.2,60,,,10.6
108,서울,2013-10-28 21:00,11.9,,1,67,,,9.8
108,서울,2013-10-28 22:00,11.3,,1,67,,,9.4
108,서울,2013-10-28 23:00,10.8,,1.5,73,,,9
108,서울,2013-10-29 00:00,10.2,,1.9,77,,,8.5
108,서울,2013-10-29 01:00,9.7,,2,78,,,8.3
108,서울,2013-10-29 02:00,9.6,,2.2,78,,,8.8
108,서울,2013-10-29 03:00,9.9,,2,74,,,9.4
108,서울,2013-10-29 04:00,10.1,,.9,73,,,9.7
108,서울,2013-10-29 05:00,10.3,0,2.2,73,,,9.9
108,서울,2013-10-29 06:00,10.2,0,.8,76,,,9.7
108,서울,2013-10-29 07:00,9.8,,2.4,79,0,,9.2
108,서울,2013-10-29 08:00,9.9,,.7,74,0,,9.9
108,서울,2013-10-29 09:00,11.4,0,2,71,.2,,12.9
108,서울,2013-10-29 10:00,12.6,,1.4,63,.2,,14.5
108,서울,2013-10-29 11:00,14.3,,.9,58,.5,,18.8
108,서울,2013-10-29 12:00,16.5,,3.2,52,1,,22.1
108,서울,2013-10-29 13:00,16.1,,3.6,54,0,,19.5
108,서울,2013-10-29 14:00,16,,3.5,60,.1,,19.1
108,서울,2013-10-29 15:00,15.6,,3.8,65,0,,17.4
108,서울,2013-10-29 16:00,15.6,,3.6,69,0,,16.7
108,서울,2013-10-29 17:00,14.9,.5,3.5,83,0,,14.9
108,서울,2013-10-29 18:00,14.3,0,3.2,84,0,,13.8
108,서울,2013-10-29 19:00,13.8,,2.8,84,,,12.8
108,서울,2013-10-29 20:00,13.5,,4.2,77,,,12.3
108,서울,2013-10-29 21:00,13,,3.2,80,,,11.4
108,서울,2013-10-29 22:00,12.6,,3.4,80,,,11.2
108,서울,2013-10-29 23:00,11.8,,3.3,75,,,10.1
108,서울,2013-10-30 00:00,10.7,,3.7,68,,,9.1
108,서울,2013-10-30 01:00,9.8,,3.6,67,,,8.2
108,서울,2013-10-30 02:00,8.9,,2.1,71,,,7.4
108,서울,2013-10-30 03:00,8.3,,1.5,73,,,7.1
108,서울,2013-10-30 04:00,7.7,,1.4,71,,,6.3
108,서울,2013-10-30 05:00,7.3,,1,73,,,5.8
108,서울,2013-10-30 06:00,6.7,,.5,71,,,5.3
108,서울,2013-10-30 07:00,6.5,,1.8,75,0,,5.1
108,서울,2013-10-30 08:00,7.2,,2.8,66,.5,,5.9
108,서울,2013-10-30 09:00,8.4,,2.6,59,1,,10
108,서울,2013-10-30 10:00,9.9,,1.8,52,1,,15.5
108,서울,2013-10-30 11:00,11.5,,1.1,48,1,,19.8
108,서울,2013-10-30 12:00,14,,1.6,46,1,,22.4
108,서울,2013-10-30 13:00,14.6,,3.2,41,1,,24.4
108,서울,2013-10-30 14:00,15.5,,2.1,39,1,,24.4
108,서울,2013-10-30 15:00,15.8,,2.5,40,1,,19.7
108,서울,2013-10-30 16:00,14.6,,2.6,43,1,,16.2
108,서울,2013-10-30 17:00,13.6,,2.6,45,.1,,14.1
108,서울,2013-10-30 18:00,12.4,,2.6,51,0,,12
108,서울,2013-10-30 19:00,11.3,,3.3,56,,,10.6
108,서울,2013-10-30 20:00,10.8,,1.8,61,,,9.7
108,서울,2013-10-30 21:00,10.2,,1.6,65,,,8.8
108,서울,2013-10-30 22:00,9.6,,.7,67,,,8.1
108,서울,2013-10-30 23:00,8.9,,.4,69,,,7.5
108,서울,2013-10-31 00:00,8.3,,.7,66,,,6.8
108,서울,2013-10-31 01:00,8,,.4,67,,,6.4
108,서울,2013-10-31 02:00,7.4,,1.5,72,,,5.9
108,서울,2013-10-31 03:00,6.8,,1.8,77,,,5.5
108,서울,2013-10-31 04:00,6.4,,1.3,78,,,5.3
108,서울,2013-10-31 05:00,6,,1.3,80,,,4.9
108,서울,2013-10-31 06:00,5.7,,2.1,82,,,4.6
108,서울,2013-10-31 07:00,5.6,,1.1,83,0,,4.4
108,서울,2013-10-31 08:00,6.2,,1.5,74,.4,,5.7
108,서울,2013-10-31 09:00,9,,1.3,64,1,,10.1
108,서울,2013-10-31 10:00,11.5,,1.6,55,1,,15.2
108,서울,2013-10-31 11:00,13.4,,1.5,48,1,,19.3
108,서울,2013-10-31 12:00,15.6,,.9,39,1,,23
108,서울,2013-10-31 13:00,17.5,,1.5,37,1,,25.4
108,서울,2013-10-31 14:00,18.5,,2.4,34,1,,25.2
108,서울,2013-10-31 15:00,18.7,,2.5,34,1,,21.4
108,서울,2013-10-31 16:00,18.4,,2,31,1,,18.3
108,서울,2013-10-31 17:00,16.6,,3.1,34,1,,15.6
108,서울,2013-10-31 18:00,14.6,,2.4,36,.2,,12.9
108,서울,2013-10-31 19:00,13.7,,3.1,41,,,11.7
108,서울,2013-10-31 20:00,13,,2.3,46,,,10.7
108,서울,2013-10-31 21:00,12.5,,1.9,49,,,9.8
108,서울,2013-10-31 22:00,11.7,,0,52,,,9.5
108,서울,2013-10-31 23:00,11,,1.1,54,,,9.3
108,서울,2013-11-01 00:00,10.7,,1.8,58,,,9
108,서울,2013-11-01 01:00,10.2,,2.2,62,,,8.6
108,서울,2013-11-01 02:00,10.1,,1.6,61,,,8.7
108,서울,2013-11-01 03:00,9.5,,1.3,64,,,7.8
108,서울,2013-11-01 04:00,9,,1.5,67,,,7.7
108,서울,2013-11-01 05:00,9,,2.3,67,,,8.4
108,서울,2013-11-01 06:00,9.3,,1.5,63,,,8.1
108,서울,2013-11-01 07:00,8.7,,1.8,68,0,,7.3
108,서울,2013-11-01 08:00,9.6,,1.8,61,.2,,9.2
108,서울,2013-11-01 09:00,12,,2.3,49,.8,,12.5
108,서울,2013-11-01 10:00,14.5,,2.8,43,1,,17
108,서울,2013-11-01 11:00,16.7,,2.1,39,1,,21.5
108,서울,2013-11-01 12:00,18.1,,2,34,1,,24.6
108,서울,2013-11-01 13:00,19.5,,2.2,35,1,,25.8
108,서울,2013-11-01 14:00,19.5,,2.1,41,.7,,22.7
108,서울,2013-11-01 15:00,20.5,,.9,37,.9,,22.7
108,서울,2013-11-01 16:00,20.7,,1,37,.8,,20.3
108,서울,2013-11-01 17:00,19.8,,3,38,.7,,18.1
108,서울,2013-11-01 18:00,18,,2.1,46,0,,15.2
108,서울,2013-11-01 19:00,16.8,,.8,49,,,13.7
108,서울,2013-11-01 20:00,16,,.8,54,,,13.6
108,서울,2013-11-01 21:00,16,,.1,51,,,14
108,서울,2013-11-01 22:00,15.9,,1.8,56,,,14.1
108,서울,2013-11-01 23:00,15.7,,.7,56,,,13.6
108,서울,2013-11-02 00:00,15,,.3,62,,,12.5
108,서울,2013-11-02 01:00,14.5,,1.9,62,,,12.7
108,서울,2013-11-02 02:00,14.5,,1.2,62,,,13.1
108,서울,2013-11-02 03:00,14.2,,1.2,66,,,12
108,서울,2013-11-02 04:00,13.6,,1.3,69,,,11.9
108,서울,2013-11-02 05:00,13.7,,1.3,69,,,12.5
108,서울,2013-11-02 06:00,13.6,,2.1,70,,,12.5
108,서울,2013-11-02 07:00,13.7,,1.6,69,0,,12.8
108,서울,2013-11-02 08:00,13.9,,.7,71,0,,13.1
108,서울,2013-11-02 09:00,13.8,0,2.8,73,0,,13.1
108,서울,2013-11-02 10:00,11.6,,5,88,0,,12.3
108,서울,2013-11-02 11:00,11.1,,1.5,89,0,,12.3
108,서울,2013-11-02 12:00,10.7,4.5,4.2,88,0,,12.3
108,서울,2013-11-02 13:00,10.7,,1.2,89,0,,12.6
108,서울,2013-11-02 14:00,10.6,,3.1,87,0,,12.6
108,서울,2013-11-02 15:00,11.4,3,2.3,83,0,,15.1
108,서울,2013-11-02 16:00,11.3,,2.1,81,0,,13.8
108,서울,2013-11-02 17:00,11,,2,83,0,,12.4
108,서울,2013-11-02 18:00,10.6,,.8,84,0,,11
108,서울,2013-11-02 19:00,10.3,,.7,85,,,10.3
108,서울,2013-11-02 20:00,9.8,,.5,88,,,9.4
108,서울,2013-11-02 21:00,9.5,,1,87,,,8.9
108,서울,2013-11-02 22:00,9.2,,.8,87,,,8.5
108,서울,2013-11-02 23:00,8.8,,.8,89,,,8.1
108,서울,2013-11-03 00:00,8.7,,.4,87,,,7.7
108,서울,2013-11-03 01:00,8.3,,.3,90,,,7.3
108,서울,2013-11-03 02:00,8.1,,1.8,91,,,7.2
108,서울,2013-11-03 03:00,8.1,,2.3,92,,,7.9
108,서울,2013-11-03 04:00,8.3,,.9,92,,,8.8
108,서울,2013-11-03 05:00,8.5,,.8,92,,,9.2
108,서울,2013-11-03 06:00,8.6,,1.9,92,,,9.2
108,서울,2013-11-03 07:00,8.6,,1.2,92,0,,9.4
108,서울,2013-11-03 08:00,8.3,,1.4,92,0,,9.6
108,서울,2013-11-03 09:00,8.7,,1.3,92,0,,10.9
108,서울,2013-11-03 10:00,9.7,,2.2,88,0,,13.1
108,서울,2013-11-03 11:00,10.8,,2.1,83,0,,15.1
108,서울,2013-11-03 12:00,12.8,,1.6,72,.6,,18.9
108,서울,2013-11-03 13:00,14.6,,2.1,62,1,,20.2
108,서울,2013-11-03 14:00,16.4,,1.1,56,1,,21
108,서울,2013-11-03 15:00,16.5,,3,56,1,,18.5
108,서울,2013-11-03 16:00,16,,2.6,58,.9,,16.1
108,서울,2013-11-03 17:00,15.4,,2.9,64,0,,14.9
108,서울,2013-11-03 18:00,14.3,,2.4,75,0,,12.7
108,서울,2013-11-03 19:00,13.7,,2.5,76,,,12.4
108,서울,2013-11-03 20:00,13.3,,1.8,79,,,11.8
108,서울,2013-11-03 21:00,13,0,1.4,81,,,11.7
108,서울,2013-11-03 22:00,12.6,,1.5,82,,,11.6
108,서울,2013-11-03 23:00,12.9,,1.7,80,,,12.1
108,서울,2013-11-04 00:00,12.9,,1.6,82,,,12
108,서울,2013-11-04 01:00,12.6,,2.1,84,,,11
108,서울,2013-11-04 02:00,12.2,,1.5,86,,,10.6
108,서울,2013-11-04 03:00,11.9,,2.2,86,,,10.8
108,서울,2013-11-04 04:00,11.1,,2,88,,,9.6
108,서울,2013-11-04 05:00,10.6,,2.4,89,,,9.2
108,서울,2013-11-04 06:00,10,,2.2,89,,,8.6
108,서울,2013-11-04 07:00,9.4,,1.4,88,,,8
108,서울,2013-11-04 08:00,9.2,,1,84,.2,,8.6
108,서울,2013-11-04 09:00,10,,1.1,75,.9,,10.6
108,서울,2013-11-04 10:00,11,,2.3,69,.2,,12.2
108,서울,2013-11-04 11:00,12.5,,1.4,62,.5,,17
108,서울,2013-11-04 12:00,14.3,,1.1,57,1,,19.8
108,서울,2013-11-04 13:00,16,,2.4,49,1,,22.1
108,서울,2013-11-04 14:00,17.2,,2.6,51,1,,22
108,서울,2013-11-04 15:00,17.5,,2.8,50,1,,18.5
108,서울,2013-11-04 16:00,17,,2.8,51,1,,16.4
108,서울,2013-11-04 17:00,15.8,,2.3,55,.9,,14.2
108,서울,2013-11-04 18:00,14.3,,2.2,61,0,,12.2
108,서울,2013-11-04 19:00,13.9,,2.3,63,,,11.2
108,서울,2013-11-04 20:00,13.1,,2.3,66,,,10.5
108,서울,2013-11-04 21:00,12.5,,1.7,70,,,9.8
108,서울,2013-11-04 22:00,11.8,,1.5,74,,,9.2
108,서울,2013-11-04 23:00,11.1,,.4,76,,,8.6
108,서울,2013-11-05 00:00,10.6,,.3,74,,,8.3
108,서울,2013-11-05 01:00,9.9,,2,82,,,7.8
108,서울,2013-11-05 02:00,9.5,,.6,82,,,7.5
108,서울,2013-11-05 03:00,9.1,,2.5,86,,,7.2
108,서울,2013-11-05 04:00,8.4,,1.4,86,,,6.6
108,서울,2013-11-05 05:00,7.9,,1.8,88,,,6.2
108,서울,2013-11-05 06:00,7.6,,2,88,,,6
108,서울,2013-11-05 07:00,7.5,,1.3,87,,,5.9
108,서울,2013-11-05 08:00,8.2,,1.4,83,.3,,7.1
108,서울,2013-11-05 09:00,9.9,,1.5,76,1,,10.8
108,서울,2013-11-05 10:00,12.1,,1.8,64,1,,14.8
108,서울,2013-11-05 11:00,14.2,,1.1,59,1,,18.5
108,서울,2013-11-05 12:00,16.4,,1.6,40,1,,21.1
108,서울,2013-11-05 13:00,17.6,,3.1,45,1,,22.1
108,서울,2013-11-05 14:00,18.4,,3.3,34,1,,22.2
108,서울,2013-11-05 15:00,18.3,,1.7,36,1,,18.3
108,서울,2013-11-05 16:00,18,,1.7,36,1,,16.1
108,서울,2013-11-05 17:00,16.6,,2.6,40,.9,,13.8
108,서울,2013-11-05 18:00,14.6,,1.5,49,0,,11.7
108,서울,2013-11-05 19:00,13.4,,2.1,56,,,10.5
108,서울,2013-11-05 20:00,12.5,,2,59,,,9.7
108,서울,2013-11-05 21:00,11.9,,1.1,64,,,9.1
108,서울,2013-11-05 22:00,11.5,,.3,66,,,9.2
108,서울,2013-11-05 23:00,11,,1.3,72,,,8.6
108,서울,2013-11-06 00:00,10.5,,1.9,75,,,8.5
108,서울,2013-11-06 01:00,10,,1.5,75,,,7.7
108,서울,2013-11-06 02:00,9.7,,.6,74,,,7.5
108,서울,2013-11-06 03:00,9.4,,.8,79,,,7.6
108,서울,2013-11-06 04:00,9.4,,.7,75,,,8.5
108,서울,2013-11-06 05:00,9.2,,2,81,,,7.9
108,서울,2013-11-06 06:00,9,,1.7,81,,,8
108,서울,2013-11-06 07:00,9.1,,1.7,80,,,8.4
108,서울,2013-11-06 08:00,9.9,,2.3,76,0,,9.6
108,서울,2013-11-06 09:00,11,,2.1,71,0,,11.4
108,서울,2013-11-06 10:00,12,,1,68,0,,12.7
108,서울,2013-11-06 11:00,13.5,,2.1,68,0,,13.5
108,서울,2013-11-06 12:00,14.5,,1.1,66,0,,14.8
108,서울,2013-11-06 13:00,15.3,,2.6,66,0,,15.9
108,서울,2013-11-06 14:00,14.8,,3.9,66,0,,14.9
108,서울,2013-11-06 15:00,13.7,.4,4.1,79,0,,13.4
108,서울,2013-11-06 16:00,13.4,,.7,86,0,,13.5
108,서울,2013-11-06 17:00,13.4,,2.9,79,0,,12.8
108,서울,2013-11-06 18:00,13.4,.1,3.4,78,0,,12.3
108,서울,2013-11-06 19:00,13.3,,2.6,79,,,11.8
108,서울,2013-11-06 20:00,13.5,,4.6,79,,,12
108,서울,2013-11-06 21:00,13.5,.5,4,79,,,12.1
108,서울,2013-11-06 22:00,13.4,,2.8,81,,,11.9
108,서울,2013-11-06 23:00,13.4,,2.3,84,,,12
108,서울,2013-11-07 00:00,13.2,,1.7,87,,,11.5
108,서울,2013-11-07 01:00,13.1,,3.5,86,,,11.1
108,서울,2013-11-07 02:00,12.9,,3.3,87,,,11.1
108,서울,2013-11-07 03:00,13.2,.1,3.9,86,,,12
108,서울,2013-11-07 04:00,13.4,,2.7,85,,,12.2
108,서울,2013-11-07 05:00,14.3,,4.8,76,,,12.2
108,서울,2013-11-07 06:00,13.6,0,4.5,70,,,11
108,서울,2013-11-07 07:00,12.7,,4.6,64,,,9.8
108,서울,2013-11-07 08:00,11.8,,3.3,59,.3,,9.4
108,서울,2013-11-07 09:00,11.4,,5.7,43,1,,11.1
108,서울,2013-11-07 10:00,11.8,,4.9,46,1,,14
108,서울,2013-11-07 11:00,12.8,,4.3,36,1,,17.4
108,서울,2013-11-07 12:00,13.8,,4.9,32,1,,19
108,서울,2013-11-07 13:00,14.6,,4.3,30,1,,20.6
108,서울,2013-11-07 14:00,15.3,,3.9,31,1,,20.6
108,서울,2013-11-07 15:00,15.6,,4.5,35,1,,16.2
108,서울,2013-11-07 16:00,14.6,,4.7,39,1,,13.7
108,서울,2013-11-07 17:00,13.6,,3.6,42,1,,11.8
108,서울,2013-11-07 18:00,12.2,,3.1,49,.1,,9.9
108,서울,2013-11-07 19:00,11.4,,3.1,61,,,9.1
108,서울,2013-11-07 20:00,11,,3.7,60,,,8.5
108,서울,2013-11-07 21:00,10.2,,4.1,55,,,7.8
108,서울,2013-11-07 22:00,9.1,,2,57,,,6.9
108,서울,2013-11-07 23:00,8.2,,3.7,53,,,6.1
108,서울,2013-11-08 00:00,7.5,,2.4,53,,,5.4
108,서울,2013-11-08 01:00,6.5,,.6,60,,,4.6
108,서울,2013-11-08 02:00,5.8,,.5,61,,,4.1
108,서울,2013-11-08 03:00,5.5,,1.5,65,,,3.9
108,서울,2013-11-08 04:00,4.9,,.7,70,,,3.4
108,서울,2013-11-08 05:00,4.5,,1.4,57,,,2.9
108,서울,2013-11-08 06:00,4.4,,1.1,58,,,2.5
108,서울,2013-11-08 07:00,4.3,,.4,58,,,2.1
